document,topic,gamma
1842096,20,0.013157895
2039605,20,0.01320132
2117073,20,0.013245033
2139901,20,0.013333333
1919004,20,0.013392857
2114974,20,0.013513514
1821753,20,0.013574661
2100343,20,0.013605442
2024584,20,0.013605442
1901733,20,0.013605442
2021540,20,0.013736264
1828149,20,0.013774105
1821775,20,0.013824885
1946537,20,0.013888889
1828942,20,0.013927577
1946553,20,0.014134276
2123024,20,0.014150943
2125528,20,0.014285714
1846321,20,0.014367816
2115008,20,0.014492754
2039354,20,0.014652015
2043095,20,0.014749263
2028397,20,0.014925373
2125921,20,0.01497006
1821829,20,0.015075377
2113955,20,0.015267176
1821841,20,0.015384615
2125940,20,0.015432099
1824258,20,0.015686275
2039616,20,0.015772871
2038483,20,0.015822785
1946626,20,0.015873016
2114936,20,0.015974441
1806908,20,0.015974441
1946619,20,0.016
1821788,20,0.016042781
1753900,20,0.016339869
1822030,20,0.016393443
1907537,20,0.016393443
2022190,20,0.016548463
2126031,20,0.016556291
1922666,20,0.016620499
2125703,20,0.016759777
1835309,20,0.016759777
2030148,20,0.016778523
1921813,20,0.016806723
2125510,20,0.016853933
1820666,20,0.016877637
1820609,20,0.016949153
2021900,20,0.016997167
1828910,20,0.017045455
2114892,20,0.017241379
1922758,20,0.01734104
1828869,20,0.017391304
1855841,20,0.017667845
2100355,20,0.017751479
2025046,20,0.017766497
1723734,20,0.017777778
1822567,20,0.017857143
1828288,20,0.018041237
1900210,20,0.018181818
2021874,20,0.018223235
1922398,20,0.018348624
2105726,20,0.018348624
1842074,20,0.018382353
2100155,20,0.018691589
1946442,20,0.01875
2122416,20,0.018867925
1753681,20,0.018927445
1954836,20,0.019047619
1903423,20,0.019083969
2115028,20,0.019305019
1828820,20,0.019444444
1921726,20,0.019480519
1807056,20,0.019736842
1750038,20,0.019762846
1922512,20,0.019886364
2140003,20,0.02
1927550,20,0.02016129
1821744,20,0.020304569
2114911,20,0.020338983
2100139,20,0.020477816
2104532,20,0.020618557
1841792,20,0.020689655
1914771,20,0.020746888
1937251,20,0.021212121
2021791,20,0.021276596
1842287,20,0.021505376
1922591,20,0.021791768
1806815,20,0.021875
2125858,20,0.022038567
1922694,20,0.022058824
1828466,20,0.022222222
1753983,20,0.022624434
2022040,20,0.022792023
2029632,20,0.022988506
1844136,20,0.022988506
1922697,20,0.023121387
1921576,20,0.023255814
2021871,20,0.023684211
1926789,20,0.023715415
2039634,20,0.023738872
1926736,20,0.023880597
1821794,20,0.023923445
1855886,20,0.023952096
1920550,20,0.024054983
1940221,20,0.024096386
1856302,20,0.024305556
2022055,20,0.024324324
2112689,20,0.024390244
1806698,20,0.024657534
2120888,20,0.025139665
1806889,20,0.025157233
2125906,20,0.025280899
2032122,20,0.025316456
1903152,20,0.025316456
2121898,20,0.025454545
1922658,20,0.025477707
1954967,20,0.025936599
2042996,20,0.026022305
1820685,20,0.026217228
1821822,20,0.026315789
2022023,20,0.026442308
2021628,20,0.027027027
2015554,20,0.027027027
1828571,20,0.027027027
2039583,20,0.027190332
2114824,20,0.02734375
1760993,20,0.02739726
1806664,20,0.027586207
2125677,20,0.027638191
1761008,20,0.027681661
2042416,20,0.028037383
1912753,20,0.028436019
2113981,20,0.028571429
1922642,20,0.028818444
1829071,20,0.029508197
1856189,20,0.03021148
1937738,20,0.03030303
2125733,20,0.030487805
2000483,20,0.03058104
2043106,20,0.030812325
2125758,20,0.03087886
1922687,20,0.031088083
1820640,20,0.03125
1821666,20,0.031496063
2025257,20,0.032258065
2037360,20,0.032520325
2125798,20,0.032697548
2125913,20,0.033333333
1806874,20,0.033742331
1937490,20,0.033834586
1806607,20,0.033854167
1956193,20,0.033980583
1922169,20,0.034220532
1946599,20,0.034482759
2114680,20,0.034700315
1922761,20,0.035040431
2105721,20,0.035087719
1922180,20,0.035211268
1806904,20,0.035211268
1912474,20,0.035326087
2025162,20,0.035369775
2114200,20,0.035587189
1946650,20,0.036036036
1829008,20,0.036363636
1920560,20,0.036407767
1855925,20,0.036630037
2043084,20,0.037037037
2022138,20,0.037037037
2105635,20,0.037735849
2021585,20,0.03785489
2041856,20,0.037878788
1922270,20,0.037974684
2021713,20,0.038123167
1949922,20,0.038610039
2042882,20,0.038781163
2114808,20,0.039156627
2039288,20,0.039344262
2043324,20,0.039426523
1937714,20,0.04
2043022,20,0.04
2125764,20,0.040247678
2125644,20,0.040322581
2000750,20,0.040462428
1922551,20,0.040697674
2100134,20,0.040935673
1946557,20,0.04109589
2021693,20,0.042328042
1842678,20,0.042372881
2000847,20,0.042735043
2021744,20,0.042792793
1922072,20,0.042801556
2025686,20,0.045454545
1953525,20,0.045454545
2037658,20,0.047058824
1754092,20,0.048148148
1919326,20,0.048648649
2105718,20,0.050847458
1947295,20,0.050955414
1856394,20,0.051829268
1922598,20,0.053268765
1915780,20,0.053278689
1941415,20,0.055214724
1954923,20,0.058309038
1914613,20,0.058441558
1754014,20,0.059322034
2126023,20,0.060728745
2105489,20,0.062015504
2125868,20,0.06235012
2042700,20,0.063291139
1754054,20,0.063291139
1955049,20,0.063444109
1954946,20,0.064102564
2125748,20,0.065491184
1828974,20,0.067024129
2105723,20,0.070110701
1922291,20,0.070895522
1928820,20,0.071428571
2114660,20,0.072555205
1921485,20,0.073248408
2043237,20,0.073394495
1820573,20,0.076086957
2125727,20,0.076923077
2125924,20,0.080536913
2023234,20,0.083333333
1856346,20,0.085616438
1921840,20,0.087301587
2125483,20,0.088888889
1922639,20,0.088948787
1922202,20,0.088983051
1806323,20,0.096096096
1820686,20,0.100456621
2030313,20,0.101736973
1807086,20,0.102639296
2125606,20,0.11452514
2043104,20,0.115591398
2031066,20,0.164874552
1954776,20,0.166064982
1806705,20,0.187279152
2105661,20,0.220447284
1943041,20,0.235772358
2048018,20,0.311797753
2105251,20,0.372307692
2105254,20,0.391437309
1806593,21,0.004728132
1922694,21,0.004901961
1855978,21,0.004938272
2043104,21,0.005376344
2125798,21,0.005449591
1946557,21,0.005479452
2000847,21,0.005698006
2000750,21,0.005780347
2125295,21,0.00591716
1828902,21,0.005934718
2023234,21,0.005952381
1855886,21,0.005988024
1955062,21,0.005988024
1946650,21,0.006006006
1955109,21,0.006097561
2114952,21,0.006116208
2105254,21,0.006116208
2105726,21,0.006116208
2028426,21,0.00617284
2114680,21,0.006309148
1753681,21,0.006309148
1954836,21,0.006349206
1922658,21,0.006369427
1806908,21,0.006389776
2100234,21,0.006389776
1954946,21,0.006410256
1922579,21,0.006557377
1760884,21,0.006578947
2030148,21,0.006711409
1937738,21,0.006734007
2100343,21,0.006802721
2024584,21,0.006802721
2114981,21,0.006825939
1760993,21,0.006849315
1841792,21,0.006896552
2041970,21,0.007067138
2125758,21,0.007125891
2043324,21,0.007168459
1954776,21,0.007220217
2121898,21,0.007272727
2105723,21,0.007380074
1754092,21,0.007407407
1922169,21,0.007604563
2039408,21,0.007692308
2115028,21,0.007722008
1922687,21,0.007772021
1806607,21,0.0078125
1828010,21,0.007832898
1927550,21,0.008064516
2021628,21,0.008108108
1931800,21,0.008163265
2125865,21,0.008219178
1829075,21,0.008241758
1953525,21,0.008264463
1946537,21,0.008333333
2043106,21,0.008403361
2048018,21,0.008426966
1754054,21,0.008438819
2029632,21,0.00862069
2032292,21,0.00872093
1954923,21,0.008746356
2100134,21,0.00877193
1820640,21,0.008928571
1919004,21,0.008928571
2021791,21,0.009118541
1820686,21,0.00913242
1922398,21,0.009174312
2000483,21,0.009174312
1856384,21,0.009174312
2105251,21,0.009230769
2125940,21,0.009259259
2042416,21,0.009345794
2043302,21,0.009404389
1946599,21,0.009404389
2105635,21,0.009433962
2114660,21,0.009463722
2038483,21,0.009493671
2042700,21,0.009493671
1828466,21,0.00952381
1921485,21,0.00955414
2025162,21,0.009646302
2025257,21,0.009677419
1956193,21,0.009708738
1914613,21,0.00974026
2022036,21,0.009756098
2125684,21,0.00982801
2138250,21,0.009836066
1822030,21,0.009836066
1807056,21,0.009868421
2039605,21,0.00990099
2114911,21,0.010169492
1760831,21,0.010178117
2100139,21,0.010238908
1856346,21,0.010273973
1920550,21,0.010309278
2039445,21,0.010380623
2054920,21,0.010416667
2021693,21,0.010582011
1855841,21,0.010600707
2125644,21,0.010752688
2022055,21,0.010810811
1842074,21,0.011029412
2042882,21,0.011080332
2043084,21,0.011111111
1820685,21,0.011235955
1937490,21,0.011278195
1828910,21,0.011363636
2113955,21,0.011450382
1920529,21,0.011494253
1922642,21,0.011527378
1934285,21,0.011538462
1922072,21,0.011673152
1937778,21,0.01179941
2000388,21,0.01179941
1819521,21,0.011811024
2100355,21,0.01183432
2125921,21,0.011976048
1820531,21,0.012
1955049,21,0.012084592
1937251,21,0.012121212
2000599,21,0.012158055
2113803,21,0.012269939
1761158,21,0.012448133
2105721,21,0.012531328
1956114,21,0.012605042
2032122,21,0.012658228
2025046,21,0.012690355
1946493,21,0.012698413
2024020,21,0.012779553
2113839,21,0.013071895
1842096,21,0.013157895
1921576,21,0.013289037
1946619,21,0.013333333
1723734,21,0.013333333
2139901,21,0.013333333
2140003,21,0.013333333
2025349,21,0.013377926
2021874,21,0.013667426
2125858,21,0.013774105
1806664,21,0.013793103
2112689,21,0.013937282
2120888,21,0.01396648
1835309,21,0.01396648
1922180,21,0.014084507
1928820,21,0.014285714
1855925,21,0.014652015
2041788,21,0.014814815
2042996,21,0.014869888
1922560,21,0.014880952
2028397,21,0.014925373
1922291,21,0.014925373
1926736,21,0.014925373
1761251,21,0.014981273
1828571,21,0.015015015
2114808,21,0.015060241
2041856,21,0.015151515
1903423,21,0.015267176
2022138,21,0.015432099
2125764,21,0.015479876
1946442,21,0.015625
1922004,21,0.015748031
1926789,21,0.015810277
1954259,21,0.015873016
2114789,21,0.015923567
1947295,21,0.015923567
1760894,21,0.015957447
2114936,21,0.015974441
2105661,21,0.015974441
2115025,21,0.016129032
1919326,21,0.016216216
2037360,21,0.016260163
1829071,21,0.016393443
2126031,21,0.016556291
2125872,21,0.016746411
1922591,21,0.016949153
1922202,21,0.016949153
1920560,21,0.016990291
2021900,21,0.016997167
2041960,21,0.016997167
2125528,21,0.017142857
1846321,21,0.017241379
1844136,21,0.017241379
1922551,21,0.01744186
2125677,21,0.01758794
2126059,21,0.017605634
2125748,21,0.017632242
1946553,21,0.017667845
2043095,21,0.017699115
2031066,21,0.017921147
2105555,21,0.017921147
1842287,21,0.017921147
1806323,21,0.018018018
2055062,21,0.018050542
1940221,21,0.018072289
2105489,21,0.018087855
1856189,21,0.018126888
1937714,21,0.018181818
2043237,21,0.018348624
2021871,21,0.018421053
1828974,21,0.018766756
2123024,21,0.018867925
2022190,21,0.01891253
1903152,21,0.018987342
1937612,21,0.019230769
1946607,21,0.019354839
1828993,21,0.019354839
1954978,21,0.019354839
1922666,21,0.019390582
1750038,21,0.019762846
2011117,21,0.019920319
1922697,21,0.020231214
2126023,21,0.020242915
2021744,21,0.02027027
1943041,21,0.020325203
1807086,21,0.020527859
2104532,21,0.020618557
1914771,21,0.020746888
1761008,21,0.020761246
1821766,21,0.020833333
2038029,21,0.020895522
1754085,21,0.021052632
1806904,21,0.021126761
1754014,21,0.021186441
1806705,21,0.021201413
2000865,21,0.021352313
2114200,21,0.021352313
1761249,21,0.021472393
1941415,21,0.021472393
1820573,21,0.02173913
2100155,21,0.021806854
2017950,21,0.021929825
1848789,21,0.021943574
1828820,21,0.022222222
2030313,21,0.022332506
1829004,21,0.022346369
2125906,21,0.02247191
1753983,21,0.022624434
1753900,21,0.022875817
2043250,21,0.02295082
1821775,21,0.023041475
1954967,21,0.023054755
1949922,21,0.023166023
2117073,21,0.023178808
2021713,21,0.023460411
2125924,21,0.023489933
1824258,21,0.023529412
1921840,21,0.023809524
2039610,21,0.023809524
1856394,21,0.024390244
2043022,21,0.024615385
2039616,21,0.025236593
2021585,21,0.025236593
2115008,21,0.025362319
1842678,21,0.025423729
2039612,21,0.025641026
1922598,21,0.026634383
2125483,21,0.026666667
2114974,21,0.027027027
2114824,21,0.02734375
1806698,21,0.02739726
2125362,21,0.027638191
2039637,21,0.027692308
1946626,21,0.027777778
1828942,21,0.027855153
1828822,21,0.028213166
1806889,21,0.028301887
2025686,21,0.028409091
1921813,21,0.029411765
2039606,21,0.030674847
1806874,21,0.030674847
2105718,21,0.031073446
1922512,21,0.03125
1821822,21,0.031578947
1922270,21,0.03164557
1922761,21,0.032345013
1912753,21,0.033175355
1821794,21,0.033492823
2125727,21,0.033846154
1901733,21,0.034013605
1806815,21,0.034375
2037658,21,0.035294118
1912474,21,0.035326087
2125868,21,0.035971223
1821753,21,0.036199095
2039583,21,0.036253776
1821788,21,0.037433155
2122416,21,0.037735849
1820666,21,0.037974684
1856302,21,0.038194444
2113981,21,0.039285714
1821666,21,0.039370079
2114892,21,0.04137931
2039634,21,0.044510386
2054968,21,0.044728435
1915780,21,0.045081967
1934782,21,0.045833333
1828149,21,0.046831956
1921726,21,0.048701299
2021540,21,0.049450549
1821744,21,0.050761421
1820609,21,0.050847458
1822567,21,0.053571429
1951688,21,0.056818182
2039354,21,0.058608059
1907537,21,0.069672131
2022023,21,0.074519231
1828869,21,0.07826087
1922639,21,0.080862534
1821780,21,0.0859375
2022168,21,0.092436975
2125913,21,0.093939394
1931724,21,0.096638655
1821841,21,0.097435897
2022040,21,0.102564103
1829008,21,0.106060606
1854494,21,0.107296137
2125703,21,0.108938547
1922649,21,0.110817942
2015554,21,0.111486486
1828288,21,0.115979381
1821829,21,0.125628141
2105801,21,0.133986928
2125733,21,0.134146341
2125606,21,0.136871508
1821560,21,0.138755981
1922758,21,0.179190751
2125510,21,0.207865169
2039288,21,0.22295082
1900210,21,0.336363636
2105721,22,0.005012531
1828288,22,0.005154639
1922004,22,0.005249344
1922551,22,0.005813953
2114808,22,0.006024096
2024020,22,0.006389776
2039612,22,0.006410256
2113839,22,0.006535948
2039605,22,0.00660066
1921576,22,0.006644518
2112689,22,0.006968641
1922591,22,0.007263923
1855925,22,0.007326007
1821780,22,0.0078125
1926789,22,0.007905138
1946626,22,0.007936508
1806698,22,0.008219178
1828942,22,0.008356546
2125906,22,0.008426966
2021900,22,0.008498584
2041960,22,0.008498584
1828910,22,0.008522727
1854494,22,0.008583691
2125295,22,0.00887574
1820640,22,0.008928571
1919004,22,0.008928571
2039583,22,0.009063444
1941415,22,0.009202454
1821775,22,0.00921659
2125940,22,0.009259259
2105635,22,0.009433962
2039616,22,0.009463722
1821794,22,0.009569378
2025162,22,0.009646302
2025257,22,0.009677419
1828993,22,0.009677419
1956193,22,0.009708738
2022036,22,0.009756098
2138250,22,0.009836066
2125677,22,0.010050251
2125748,22,0.010075567
2015554,22,0.010135135
1922687,22,0.010362694
1821766,22,0.010416667
1760894,22,0.010638298
2113981,22,0.010714286
2043324,22,0.010752688
2115008,22,0.010869565
2121898,22,0.010909091
2021540,22,0.010989011
2125858,22,0.011019284
2048018,22,0.011235955
2105718,22,0.011299435
1951688,22,0.011363636
1920529,22,0.011494253
1844136,22,0.011494253
1934285,22,0.011538462
1922697,22,0.011560694
2100134,22,0.011695906
1807086,22,0.011730205
2022190,22,0.011820331
2100355,22,0.01183432
2023234,22,0.011904762
2022023,22,0.012019231
1943041,22,0.012195122
2105254,22,0.012232416
1931800,22,0.012244898
1922694,22,0.012254902
1806874,22,0.012269939
2105251,22,0.012307692
2114680,22,0.012618297
1903152,22,0.012658228
2105661,22,0.012779553
1807056,22,0.013157895
2043104,22,0.01344086
2125644,22,0.01344086
2022055,22,0.013513514
2021744,22,0.013513514
2039610,22,0.013605442
1829075,22,0.013736264
1806664,22,0.013793103
2054920,22,0.013888889
1928820,22,0.014285714
1922642,22,0.014409222
1922758,22,0.014450867
2039354,22,0.014652015
2000388,22,0.014749263
2038029,22,0.014925373
1955062,22,0.01497006
1946650,22,0.015015015
2125362,22,0.015075377
1821829,22,0.015075377
2021791,22,0.015197568
2105726,22,0.01529052
2022138,22,0.015432099
2105489,22,0.015503876
1806889,22,0.01572327
1821822,22,0.015789474
2042700,22,0.015822785
1922658,22,0.015923567
2114936,22,0.015974441
2126023,22,0.016194332
1919326,22,0.016216216
2021628,22,0.016216216
1921726,22,0.016233766
2125865,22,0.016438356
1937612,22,0.016483516
1914771,22,0.01659751
2025349,22,0.016722408
1835309,22,0.016759777
1937738,22,0.016835017
1754054,22,0.016877637
1754014,22,0.016949153
2022040,22,0.017094017
1856346,22,0.017123288
2021713,22,0.017595308
2126059,22,0.017605634
1937778,22,0.017699115
2125483,22,0.017777778
1760831,22,0.017811705
1855886,22,0.017964072
1900210,22,0.018181818
1828010,22,0.018276762
1856394,22,0.018292683
1856384,22,0.018348624
1761249,22,0.018404908
2039606,22,0.018404908
1946619,22,0.018666667
2042416,22,0.018691589
2043302,22,0.018808777
1848789,22,0.018808777
1922761,22,0.018867925
1922639,22,0.018867925
2038483,22,0.018987342
1954259,22,0.019047619
1828466,22,0.019047619
1821560,22,0.019138756
2054968,22,0.019169329
1954946,22,0.019230769
2114824,22,0.01953125
2120888,22,0.019553073
1760884,22,0.019736842
2125528,22,0.02
1901733,22,0.020408163
1907537,22,0.020491803
1920550,22,0.020618557
1761158,22,0.020746888
1856302,22,0.020833333
1806323,22,0.021021021
2125733,22,0.021341463
2113803,22,0.021472393
2125868,22,0.021582734
1946599,22,0.021943574
1922666,22,0.022160665
1922512,22,0.022727273
2021874,22,0.022779043
1903423,22,0.022900763
1829071,22,0.02295082
2115028,22,0.023166023
2117073,22,0.023178808
2126031,22,0.023178808
1828869,22,0.023188406
1821666,22,0.023622047
1750038,22,0.023715415
1922560,22,0.023809524
2000599,22,0.024316109
1855978,22,0.024691358
1828149,22,0.024793388
2030313,22,0.024813896
2000865,22,0.024911032
2055062,22,0.025270758
2125510,22,0.025280899
2041788,22,0.025925926
2042996,22,0.026022305
2028397,22,0.026119403
1922649,22,0.026385224
2114974,22,0.027027027
2125798,22,0.027247956
1820686,22,0.02739726
1824258,22,0.02745098
1922398,22,0.027522936
1819521,22,0.027559055
2039445,22,0.027681661
2125727,22,0.027692308
2011117,22,0.027888446
1820531,22,0.028
1754085,22,0.028070175
1828822,22,0.028213166
1806705,22,0.028268551
1806607,22,0.028645833
1846321,22,0.028735632
1954967,22,0.028818444
1954776,22,0.028880866
1820609,22,0.029661017
1842678,22,0.029661017
1912474,22,0.029891304
1946557,22,0.030136986
2122416,22,0.030188679
1821744,22,0.030456853
2114911,22,0.030508475
2024584,22,0.030612245
2114981,22,0.030716724
2028426,22,0.030864198
2114892,22,0.031034483
2029632,22,0.031609195
2114789,22,0.031847134
1821788,22,0.032085561
1828974,22,0.032171582
2031066,22,0.032258065
2115025,22,0.032258065
1926736,22,0.032835821
1955049,22,0.033232628
1934782,22,0.033333333
1955109,22,0.033536585
2030148,22,0.033557047
1922291,22,0.03358209
1956114,22,0.033613445
1931724,22,0.033613445
2114952,22,0.033639144
1820685,22,0.033707865
1761251,22,0.033707865
1820666,22,0.033755274
1937490,22,0.033834586
1806815,22,0.034375
2021693,22,0.034391534
1922270,22,0.034810127
2017950,22,0.035087719
2100234,22,0.03514377
1806904,22,0.035211268
2041970,22,0.035335689
1828902,22,0.035608309
1822567,22,0.035714286
1821841,22,0.035897436
1829004,22,0.036312849
2125703,22,0.036312849
1922598,22,0.036319613
2025686,22,0.036931818
1921813,22,0.037815126
2114660,22,0.03785489
1954923,22,0.037900875
1954836,22,0.038095238
1946493,22,0.038095238
1946607,22,0.038709677
2105801,22,0.039215686
2125684,22,0.039312039
1922579,22,0.039344262
2039288,22,0.039344262
2125913,22,0.039393939
2105555,22,0.039426523
1937714,22,0.04
2125872,22,0.040669856
1915780,22,0.040983607
2021585,22,0.041009464
2039634,22,0.041543027
2125606,22,0.041899441
2039408,22,0.042307692
1922202,22,0.042372881
2123024,22,0.04245283
2039637,22,0.043076923
2037658,22,0.043137255
1820573,22,0.043478261
1753681,22,0.044164038
2105723,22,0.044280443
1754092,22,0.044444444
1821753,22,0.045248869
1822030,22,0.045901639
1855841,22,0.045936396
1946553,22,0.045936396
2000750,22,0.046242775
1949922,22,0.046332046
2032292,22,0.046511628
2100155,22,0.046728972
2021871,22,0.047368421
2125921,22,0.047904192
1828571,22,0.048048048
2000847,22,0.048433048
1829008,22,0.048484848
2113955,22,0.049618321
2022168,22,0.050420168
2032122,22,0.050632911
1806908,22,0.051118211
1841792,22,0.051724138
1761008,22,0.051903114
1856189,22,0.054380665
2100139,22,0.054607509
1954978,22,0.05483871
2125764,22,0.055727554
2025046,22,0.055837563
2043106,22,0.056022409
1946442,22,0.05625
2125924,22,0.05704698
2000483,22,0.058103976
1828820,22,0.058333333
2114200,22,0.060498221
1947295,22,0.060509554
1946537,22,0.061111111
1912753,22,0.061611374
1922072,22,0.062256809
2043250,22,0.06557377
2125758,22,0.066508314
2037360,22,0.069105691
1937251,22,0.06969697
1753900,22,0.071895425
1920560,22,0.072815534
1806593,22,0.075650118
1921485,22,0.079617834
1922169,22,0.079847909
1723734,22,0.08
2104532,22,0.085910653
1922180,22,0.088028169
1921840,22,0.08994709
1753983,22,0.090497738
2043095,22,0.100294985
1927550,22,0.112903226
2042882,22,0.130193906
2043022,22,0.132307692
2043237,22,0.143730887
1953525,22,0.157024793
2100343,22,0.166666667
1940221,22,0.168674699
2043084,22,0.177777778
1760993,22,0.212328767
1842074,22,0.224264706
1842287,22,0.229390681
2041856,22,0.295454545
1842096,22,0.342105263
1914613,22,0.350649351
2139901,22,0.38
2140003,22,0.386666667
2022023,23,0.004807692
2125362,23,0.005025126
1922687,23,0.005181347
2125644,23,0.005376344
2125865,23,0.005479452
1846321,23,0.005747126
2000750,23,0.005780347
1922758,23,0.005780347
2021713,23,0.005865103
1926736,23,0.005970149
1955062,23,0.005988024
1806323,23,0.006006006
2125913,23,0.006060606
2000599,23,0.006079027
2105254,23,0.006116208
1761249,23,0.006134969
2039637,23,0.006153846
2105251,23,0.006153846
2125940,23,0.00617284
2024020,23,0.006389776
2100234,23,0.006389776
1760884,23,0.006578947
2126031,23,0.006622517
2025349,23,0.006688963
1937738,23,0.006734007
2114911,23,0.006779661
2024584,23,0.006802721
2114981,23,0.006825939
1920550,23,0.006872852
2039445,23,0.006920415
2000865,23,0.007117438
1954776,23,0.007220217
2028397,23,0.007462687
2125677,23,0.007537688
1934285,23,0.007692308
2105489,23,0.007751938
1922004,23,0.007874016
1926789,23,0.007905138
1760894,23,0.007978723
1922761,23,0.008086253
2126023,23,0.008097166
2037360,23,0.008130081
2125798,23,0.008174387
1915780,23,0.008196721
1937612,23,0.008241758
1829075,23,0.008241758
1953525,23,0.008264463
1761158,23,0.008298755
1922666,23,0.008310249
1828942,23,0.008356546
2125703,23,0.008379888
1835309,23,0.008379888
2125606,23,0.008379888
2100134,23,0.00877193
1807086,23,0.008797654
2000388,23,0.008849558
2100355,23,0.00887574
2125483,23,0.008888889
1922560,23,0.008928571
2125921,23,0.008982036
2021744,23,0.009009009
1955109,23,0.009146341
1856394,23,0.009146341
2125727,23,0.009230769
2100155,23,0.009345794
1828822,23,0.009404389
2039616,23,0.009463722
2114936,23,0.009584665
2022036,23,0.009756098
1855978,23,0.009876543
2125924,23,0.010067114
2100139,23,0.010238908
1821841,23,0.01025641
1856346,23,0.010273973
1806664,23,0.010344828
1806607,23,0.010416667
1856302,23,0.010416667
1806904,23,0.01056338
2021693,23,0.010582011
1806705,23,0.010600707
2105555,23,0.010752688
1922639,23,0.010781671
1919326,23,0.010810811
2055062,23,0.010830325
2115008,23,0.010869565
1855925,23,0.010989011
2022168,23,0.011204482
1761251,23,0.011235955
2125906,23,0.011235955
2041960,23,0.011331445
2000847,23,0.011396011
2125528,23,0.011428571
1922551,23,0.011627907
1821780,23,0.01171875
1937778,23,0.01179941
2039634,23,0.011869436
2038029,23,0.011940299
1820531,23,0.012
1828571,23,0.012012012
2114808,23,0.012048193
1940221,23,0.012048193
1829008,23,0.012121212
1856384,23,0.012232416
2105726,23,0.012232416
1931800,23,0.012244898
2113803,23,0.012269939
1806874,23,0.012269939
2125748,23,0.012594458
2114680,23,0.012618297
2021585,23,0.012618297
1903152,23,0.012658228
2025162,23,0.012861736
1829071,23,0.013114754
1822030,23,0.013114754
2039605,23,0.01320132
2139901,23,0.013333333
1919004,23,0.013392857
1828974,23,0.013404826
2022055,23,0.013513514
2039610,23,0.013605442
1900210,23,0.013636364
2021874,23,0.013667426
1760993,23,0.01369863
1828149,23,0.013774105
1841792,23,0.013793103
2054920,23,0.013888889
2125510,23,0.014044944
2021900,23,0.014164306
2114200,23,0.014234875
2125758,23,0.014251781
2031066,23,0.014336918
1821560,23,0.014354067
2029632,23,0.014367816
1954967,23,0.014409222
1828869,23,0.014492754
1922591,23,0.014527845
2121898,23,0.014545455
1956193,23,0.014563107
1922694,23,0.014705882
2105723,23,0.014760148
2125295,23,0.014792899
2041788,23,0.014814815
2030313,23,0.014888337
1855886,23,0.01497006
2105721,23,0.015037594
1821829,23,0.015075377
1937251,23,0.015151515
2000483,23,0.01529052
1828288,23,0.015463918
1806815,23,0.015625
1848789,23,0.015673981
1806889,23,0.01572327
1954836,23,0.015873016
2114789,23,0.015923567
2025257,23,0.016129032
2021628,23,0.016216216
2113839,23,0.016339869
2039288,23,0.016393443
1806593,23,0.016548463
2125872,23,0.016746411
2125868,23,0.016786571
1820666,23,0.016877637
2114892,23,0.017241379
1855841,23,0.017667845
1828902,23,0.017804154
2021791,23,0.018237082
1828010,23,0.018276762
2125733,23,0.018292683
2021871,23,0.018421053
2105635,23,0.018867925
1920529,23,0.019157088
2105661,23,0.019169329
2115028,23,0.019305019
1828820,23,0.019444444
2120888,23,0.019553073
1829004,23,0.019553073
2105801,23,0.019607843
2125684,23,0.01965602
2138250,23,0.019672131
1819521,23,0.019685039
1922512,23,0.019886364
2140003,23,0.02
2114974,23,0.02027027
2025046,23,0.020304569
1760831,23,0.020356234
1907537,23,0.020491803
1761008,23,0.020761246
2126059,23,0.021126761
1955049,23,0.021148036
1856189,23,0.021148036
1820609,23,0.021186441
2041970,23,0.021201413
1928820,23,0.021428571
2022138,23,0.021604938
1912474,23,0.02173913
1937714,23,0.021818182
1820640,23,0.022321429
1806908,23,0.022364217
2054968,23,0.022364217
1937490,23,0.022556391
2105718,23,0.02259887
1951688,23,0.022727273
2113955,23,0.022900763
1922579,23,0.02295082
1922697,23,0.023121387
2030148,23,0.023489933
1922598,23,0.024213075
1920560,23,0.024271845
1943041,23,0.024390244
2021540,23,0.024725275
1956114,23,0.025210084
2114660,23,0.025236593
1922658,23,0.025477707
2039612,23,0.025641026
2039354,23,0.025641026
1854494,23,0.025751073
2023234,23,0.026785714
2039408,23,0.026923077
1949922,23,0.027027027
2039583,23,0.027190332
2100343,23,0.027210884
1901733,23,0.027210884
2125858,23,0.027548209
2039606,23,0.027607362
2048018,23,0.028089888
1828910,23,0.028409091
2032122,23,0.028481013
2113981,23,0.028571429
1954259,23,0.028571429
1821794,23,0.028708134
2115025,23,0.029032258
1828993,23,0.029032258
1807056,23,0.029605263
2017950,23,0.030701754
2125764,23,0.030959752
1821666,23,0.031496063
1954946,23,0.032051282
1821788,23,0.032085561
1821775,23,0.032258065
2114952,23,0.033639144
1844136,23,0.034482759
1922642,23,0.034582133
1828466,23,0.034920635
1806698,23,0.035616438
2112689,23,0.038327526
1954978,23,0.038709677
1922649,23,0.039577836
2022040,23,0.03988604
1821753,23,0.040723982
1931724,23,0.042016807
1912753,23,0.042654028
2117073,23,0.043046358
2037658,23,0.043137255
2104532,23,0.04467354
2122416,23,0.045283019
2025686,23,0.045454545
2041856,23,0.045454545
1821744,23,0.045685279
2028426,23,0.046296296
2114824,23,0.046875
2022190,23,0.047281324
1821766,23,0.052083333
1954923,23,0.055393586
2011117,23,0.055776892
1927550,23,0.056451613
